tid,start,end,activity
52,35705132,43539591,cut_cucumber_post
52,44039663,67643056,cut_lettuce_prep
52,67643056,81911773,cut_lettuce_core
52,81911773,82845241,cut_lettuce_post
52,83111946,83912061,place_lettuce_into_bowl_prep
52,83912061,91746520,place_lettuce_into_bowl_core
52,91746520,93513441,place_lettuce_into_bowl_post
52,93513441,102714763,cut_tomato_prep
52,102714763,130785465,cut_tomato_core
52,130785465,134452658,cut_tomato_post
52,136219579,145754283,cut_cheese_prep
52,145754283,153055332,cut_cheese_core
52,153055332,156622511,cut_cheese_post
52,157856022,162123302,cut_cheese_prep
52,162123302,164290280,cut_cheese_core
52,164290280,168424208,cut_cheese_post
52,169557704,172324768,place_cheese_into_bowl_prep
52,172324768,173591617,place_cheese_into_bowl_core
52,173591617,174425070,place_cheese_into_bowl_post
52,174425070,175358538,place_tomato_into_bowl_prep
52,175358538,176625386,place_tomato_into_bowl_core
52,176625386,177192135,place_tomato_into_bowl_post
52,177192135,178058926,place_cucumber_into_bowl_prep
52,178058926,178825703,place_cucumber_into_bowl_core
52,178659012,179159084,mix_ingredients_prep
52,178825703,178859041,place_cucumber_into_bowl_post
52,179159084,195928161,mix_ingredients_core
52,195928161,200628836,mix_ingredients_post
52,202695800,210963655,add_salt_prep
52,210963655,212930605,add_salt_core
52,212930605,214797540,add_salt_post
52,214330806,217764633,add_pepper_prep
52,217764633,221165121,add_pepper_core
52,221165121,223032056,add_pepper_post
52,224898991,233466890,add_vinegar_prep
52,233466890,239967824,add_vinegar_core
52,239967824,246068701,add_vinegar_post
52,246735463,266204928,add_oil_prep
52,266204928,272272467,add_oil_core
52,272272467,279206797,add_oil_post
52,280040250,281173746,mix_dressing_prep
52,281173746,299042981,mix_dressing_core
52,299042981,300676550,mix_dressing_post
52,302243441,311244735,serve_salad_onto_plate_prep
52,311244735,326080201,serve_salad_onto_plate_core
52,326080201,330547510,serve_salad_onto_plate_post
53,0,4233942,cut_tomato_prep
53,4233942,22103177,cut_tomato_core
53,22103177,25336975,cut_tomato_post
53,25336975,26937205,peel_cucumber_prep
53,26937205,40705850,peel_cucumber_core
53,40705850,48707000,peel_cucumber_post
53,49740482,52707575,cut_cucumber_prep
53,52707575,66309530,cut_cucumber_core
53,66309530,72077026,cut_cucumber_post
53,72743789,79978162,cut_cheese_prep
53,79978162,87212535,cut_cheese_core
53,87212535,96013800,cut_cheese_post
53,96013800,110249179,cut_lettuce_prep
53,110249179,129751982,cut_lettuce_core
53,129751982,130885479,cut_lettuce_post
53,131518903,134185953,place_lettuce_into_bowl_prep
53,134185953,137619780,place_lettuce_into_bowl_core
53,137619780,138153190,place_lettuce_into_bowl_post
53,138153190,138919967,place_cucumber_into_bowl_prep
53,138919967,139720082,place_cucumber_into_bowl_core
53,139720082,140086801,place_cucumber_into_bowl_post
53,139720082,141553679,place_tomato_into_bowl_prep
53,141553679,142487146,place_tomato_into_bowl_core
53,142487146,143153909,place_tomato_into_bowl_post
53,143153909,144054038,place_cheese_into_bowl_prep
53,144054038,146854440,place_cheese_into_bowl_core
53,146854440,147354512,place_cheese_into_bowl_post
53,147354512,148421332,mix_ingredients_prep
53,148421332,164023575,mix_ingredients_core
53,164023575,165657143,mix_ingredients_post
53,166823977,169024294,add_salt_prep
53,169024294,172491459,add_salt_core
53,172491459,174025012,add_salt_post
53,173558279,176258667,add_pepper_prep
53,176258667,178892379,add_pepper_core
53,178892379,180525947,add_pepper_post
53,181126033,186360119,add_vinegar_prep
53,186360119,193627830,add_vinegar_core
53,193627830,200862203,add_vinegar_post
53,201395613,207063094,add_oil_prep
53,207063094,211763770,add_oil_core
53,211763770,220064963,add_oil_post
53,219764920,220231654,mix_dressing_prep
53,220231654,231166559,mix_dressing_core
53,231166559,232033350,mix_dressing_post
53,232066688,237267435,serve_salad_onto_plate_prep
53,237267435,248935779,serve_salad_onto_plate_core
53,248935779,251302786,serve_salad_onto_plate_post
